Restaurant_ID,Name,JapaneseName,Station,FirstCategory,SecondCategory,TotalRating,Lat,Long,DinnerPrice,LunchPrice,Price_Category
266,daikouen  ,大香園,Tambaguchi,Yakiniku (BBQ Beef),Korean cuisine,3.3666666666666667,34.9987151466086,135.742588521201,￥4000～￥4999,,中價位
267,Gounotora  ,五黄の寅,Shijo,Izakaya (Tavern),Nihonshu (Japanese sake),3.733333333333333,35.0025508204389,135.756944652324,￥3000～￥3999,,中價位
268,Bejotamuamua  ,ベジョータ ムアムア 烏丸三条店,Karasuma Oike,Bar,Western (Others),3.3666666666666667,35.0085174661826,135.760477973056,￥3000～￥3999,,中價位
269,Ichibakouji  ,市場小路 寺町本店,Kawaramachi,Izakaya (Tavern),Steak,4.333333333333333,35.0052579227962,135.766659276441,￥3000～￥3999,￥1000～￥1999,中價位
269,Ichibakouji  ,市場小路 寺町本店,Kawaramachi,Izakaya (Tavern),Steak,4.333333333333333,35.0052579227962,135.766659276441,￥4000～￥4999,￥1000～￥1999,中價位
270,shioriyaichie  ,栞屋一會,Kyoto Shiyakusho Mae,Izakaya (Tavern),Nihonshu (Japanese sake),3.7,35.0112406861844,135.770665334948,￥4000～￥4999,,中價位
271,Kitayama  ,きた山 本店,Gion Shijo,Hot Pot (other),Kyoto Cuisine,3.566666666666667,35.002975569942,135.770782932183,￥5000～￥5999,￥2000～￥2999,中價位
272,Tempurashinjukutsunahachi  ,天ぷら新宿つな八 京都店,Kawaramachi,Tempura,Kaiseki (Traditional Japanese),3.433333333333333,35.0032062235375,135.768132581881,￥4000～￥4999,￥1000～￥1999,中價位
273,yakinikuajidouraku  ,焼肉味道楽,Higashi Maizuru,Yakiniku (BBQ Beef),Seafood,3.733333333333333,35.469724811884,135.395291789126,￥3000～￥3999,,中價位
274,IL TOBANCHI  ,イル トバンキ,Karasuma Oike,Bar,Italian,3.333333333333333,35.0081926739393,135.75448043055,￥3000～￥3999,,中價位
275,Shikinoajisugiura  ,四季の味すぎうら 蛸薬師店,Karasuma,Izakaya (Tavern),Seafood,3.333333333333333,35.0063332547144,135.760440854482,￥4000～￥4999,,中價位
276,Kyoutoyakitoriseisakujo  ,京都焼鳥製作所,Kawaramachi,Yakitori (Grilled chicken),Fowl,3.8,35.0025548324267,135.766148745556,￥3000～￥3999,,中價位
277,arashiyamakushibun  ,嵐山 串文,Shijo,Kushi-age (Fried Skewer),Izakaya (Tavern),3.566666666666667,35.0035746010211,135.757013210605,￥3000～￥3999,,中價位
278,Toriasa  ,鳥あさ,Karasuma,Izakaya (Tavern),Yakitori (Grilled chicken),3.433333333333333,35.004073490731,135.760115152241,￥3000～￥3999, ～￥999,中價位
279,zensekikoshitsuizakayawazakurahitohira  ,全席個室居酒屋 和桜ひとひら 京都駅前店,Kyoto,Izakaya (Tavern),Seafood,3.5,34.989950559467,135.760263012429,￥3000～￥3999,,中價位
280,saredowa  ,310 saredowa,Kyoto,Izakaya (Tavern),Creative cuisine,3.633333333333333,34.9885642285296,135.755091561303,￥3000～￥3999,,中價位
281,gyokouchokusoukaisensakabaanji  ,漁港直送 海鮮酒場 あんじ 麩屋町綾小路店,Kawaramachi,Izakaya (Tavern),Seafood,4.1,35.0025773585975,135.765652816779,￥3000～￥3999,,中價位
282,Rejon  ,レジョン,Kawaramachi,French,Bistro,4.166666666666667,35.0043410421313,135.764696148361,￥4000～￥4999,￥1000～￥1999,中價位
283,Maruichi  ,まるいち,Sanjo,Yakiniku (BBQ Beef),Korean cuisine,3.6666666666666665,35.0076641169787,135.770246645503,￥4000～￥4999,,中價位
284,Osakenobijutsukan  ,お酒の美術館 河原町三条店,Kyoto Shiyakusho Mae,Bar,Dining bar,3.3666666666666667,35.0085134524901,135.769211136841,￥1000～￥1999,￥1000～￥1999,平價
285,wainandooyasaibarubejibaru  ,ワイン＆お野菜バル ベジバル,Shijo,Italian,Wine bar,4.1,35.0027690463108,135.756766378431,￥4000～￥4999,￥2000～￥2999,中價位
286,kaitoshirowainnobarukakimaru  ,貝と白ワインのバル KAKIMARU 綾小路店,Kawaramachi,Bar,Izakaya (Tavern),3.4,35.00251012759,135.764738173613,￥3000～￥3999,,中價位
286,kaitoshirowainnobarukakimaru  ,貝と白ワインのバル KAKIMARU 綾小路店,Kawaramachi,Bar,Izakaya (Tavern),3.4,35.00251012759,135.764738173613,￥3000～￥3999,,中價位
287,Yudoufutakemura  ,湯どうふ 竹むら,Arashiyama,Tofu,Yuba,3.966666666666667,35.0174861567175,135.676820063458,￥3000～￥3999,￥3000～￥3999,中價位
288,ajiromanishigamatei  ,味浪漫いしがま亭,Gion Shijo,Izakaya (Tavern),Kyoto Cuisine,3.7,35.0021249893934,135.770370779114,￥4000～￥4999,￥1000～￥1999,中價位
289,Giombansankyoushoku  ,祇園 晩餐 京色,Gion Shijo,Izakaya (Tavern),Tempura,3.633333333333333,35.0047439357398,135.773794540857,￥5000～￥5999,,高價位
290,Kyouhorumonhana  ,京ホルモン花,Kujo,Izakaya (Tavern),Horumon (BBQ Offel),3.733333333333333,34.9816927982727,135.758354384477,￥2000～￥2999,,中價位
291,Bar PLAYGROUND  ,バル　プレイグラウンド,Imadegawa,Bar,Wine bar,3.8333333333333335,35.0295642817079,135.754755257071,￥3000～￥3999,￥1000～￥1999,中價位
292,Kyameron  ,キャメロン,Kawaramachi,Steak,French,3.6666666666666665,35.0007170141562,135.766347289201,￥6000～￥7999,￥2000～￥2999,中價位
293,Sumibikazuya  ,炭火 かず家,Kawaramachi,Izakaya (Tavern),Seafood,4.233333333333333,35.0050144006436,135.770260932981,￥3000～￥3999,,中價位
294,Kandumebaruamichi  ,缶詰BAL Amici,Karasuma,Bar,Izakaya (Tavern),3.2666666666666666,35.0063553793326,135.7549885285,￥3000～￥3999, ～￥999,中價位
295,Ikkakujuu  ,いっかくじゅう 烏丸店,Shijo,Izakaya (Tavern),Teppanyaki,3.566666666666667,35.0024820185196,135.761502332533,￥3000～￥3999,,中價位
296,Jounetsushokusaikyoushoku  ,情熱食彩 京色,Kawaramachi,Seafood,Kyoto Cuisine,3.6,35.0033479812571,135.766979284898,￥4000～￥4999,,中價位
297,Yakinikumarutomi  ,焼肉まる富 四条河原町店,Kawaramachi,Yakiniku (BBQ Beef),Izakaya (Tavern),3.7666666666666666,35.0035826018361,135.769831034607,￥4000～￥4999,￥1000～￥1999,中價位
298,toriiebisu  ,魚里ゐ夷,Kyoto,Seafood,Izakaya (Tavern),4.033333333333333,34.9828907544875,135.76000280353,￥4000～￥4999,,中價位
299,Kyoutokeburikawa  ,京都・烟河,  Kameoka,Ryokan,Auberge,4.2,35.0218892615986,135.499870945225,￥8000～￥9999,￥2000～￥2999,高價位
300,Gionyamamoto  ,祇園 山本,Gion Shijo,Kaiseki (Traditional Japanese),Kyoto Cuisine,3.6,35.0053383546023,135.775969888382,￥10000～￥14999,￥10000～￥14999,頂級
301,Kappouyoshizen  ,割烹 吉膳,Gion Shijo,Kappo (Traditional Japanese),Kaiseki (Traditional Japanese),3.933333333333333,35.0014552168919,135.779293680016,￥10000～￥14999,￥10000～￥14999,頂級
302,Nikuryouritobatoyo  ,肉料理 とばとよ,Karasuma,Beef dishes,Wine bar,3.633333333333333,35.0064328735181,135.755130179835,￥4000～￥4999, ～￥999,中價位
303,jikidoukagura  ,食堂 かぐら,Nijojo Mae,Kappo (Traditional Japanese),Izakaya (Tavern),3.6,35.0121961386775,135.754713004686,￥4000～￥4999,,中價位
304,itaria-nasagura  ,italiana SAGRA,Gion Shijo,Italian,Wine bar,4.333333333333333,35.0045350229217,135.771145326048,￥8000～￥9999,￥3000～￥3999,高價位
305,Puranchaken  ,プランチャー健,Gion Shijo,Steak,Creative cuisine,4.4,35.0042977378753,135.776475880344,￥8000～￥9999,,高價位
306,Bansankyoushoku  ,BANSAN 京色,Karasuma,Yakitori (Grilled chicken),Izakaya (Tavern),3.1666666666666665,35.0040813327449,135.76384067581,￥3000～￥3999,,中價位
307,Azuki  ,あずき,Keihan Yamashina,Izakaya (Tavern),Seafood,3.7,34.9901706761905,135.816001428781,￥4000～￥4999,,中價位
308,Ichibakouji  ,市場小路 ジェイアール京都伊勢丹店,Kyoto,Dining bar,Creative cuisine,4.133333333333334,34.9858523371143,135.757423992455,￥3000～￥3999,￥1000～￥1999,中價位
308,Ichibakouji  ,市場小路 ジェイアール京都伊勢丹店,Kyoto,Dining bar,Creative cuisine,4.133333333333334,34.9858523371143,135.757423992455,￥4000～￥4999,￥1000～￥1999,中價位
309,Sumikatominokouji  ,棲家・富小路,Kawaramachi,Izakaya (Tavern),Seafood,4.033333333333333,35.0043096613632,135.764968904931,￥3000～￥3999,,中價位
310,zensekikoshitsuizakayasakurakomachi  ,全席個室居酒屋 桜小町 四条烏丸店,Kawaramachi,Izakaya (Tavern),Seafood,3.4,35.0038544390544,135.765356949219,￥3000～￥3999,,中價位
311,Imomatsu  ,いも松,Kyoto,Izakaya (Tavern),Motsu Nabe (Offel Hot Pot),3.533333333333333,34.9893468710734,135.756372811629,￥3000～￥3999,,中價位
312,Rakuchin  ,楽珍,Gion Shijo,Kushi-age (Fried Skewer),Japanese food (other),3.8666666666666663,35.0045670238658,135.774575873002,￥6000～￥7999,,高價位
313,Mogu piatti  ,モグピアッティ,Karasuma Oike,Italian,Bar,3.5,35.0085049812238,135.761262630687,￥3000～￥3999,￥1000～￥1999,中價位
314,sute-kihausupondo  ,ステーキハウス 听 四条河原町店,Kawaramachi,Steak,Western Food (Other),3.7666666666666666,35.0039567310859,135.769979893907,￥5000～￥5999,￥1000～￥1999,中價位
314,sute-kihausupondo  ,ステーキハウス 听 四条河原町店,Kawaramachi,Steak,Western Food (Other),3.7666666666666666,35.0039567310859,135.769979893907,￥4000～￥4999,￥1000～￥1999,中價位
315,Taichirouya  ,たいちろうや,Nishikyogoku,Izakaya (Tavern),Seafood,3.433333333333333,34.991173868241,135.718639746247,￥5000～￥5999,,高價位
316,Yakinikuhorumongyuuteruryourianiki  ,焼肉ホルモン・牛テール料理　あにき,Shijo Omiya,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.8,35.0033891092207,135.743624608845,￥3000～￥3999, ～￥999,中價位
317,shioriya  ,栞屋 烏丸仏光寺店,Shijo,Izakaya (Tavern),Seafood,3.533333333333333,35.001216019068,135.760142503755,￥4000～￥4999,,中價位
318,Bar MICHIya  ,Bar MICHIya,Sanjo,Bar,Bar,3.3,35.0092109015368,135.77056488119,￥3000～￥3999,,中價位
319,Kushidainigusumiyakiromanya  ,浪漫家 四条烏丸店,Shijo,Izakaya (Tavern),Yakitori (Grilled chicken),3.333333333333333,35.0039426316597,135.757840347188,￥3000～￥3999,,中價位
320,Daniel's Luce   ,Daniel's Luce ,Kyoto,Italian,,3.7666666666666666,34.9877804938527,135.759120984966,￥3000～￥3999,,中價位
321,Trattoria La Voce  ,トラットリア ラ・ヴォーチェ,Karasuma,Italian,Pasta,4.1,35.0046017230065,135.757564228663,￥4000～￥4999,￥1000～￥1999,中價位
322,Saketosakanatootokomaeshokudou  ,酒と魚とオトコマエ食堂,Kyoto,Izakaya (Tavern),Seafood,3.6666666666666665,34.9876927501597,135.760535038236,￥3000～￥3999,￥3000～￥3999,中價位
323,Karyou  ,迦陵,Gion Shijo,Kyoto Cuisine,Kaiseki (Traditional Japanese),4.133333333333334,35.0017880519702,135.774576246268,￥10000～￥14999,￥5000～￥5999,高價位
324,Kyoutotawahoteruokujoubiagaden  ,京都タワーホテル 屋上ビアガーデン,Kyoto,Beer garden,BBQ,3.566666666666667,34.9874299906819,135.759973708063,￥3000～￥3999,￥4000～￥4999,中價位
325,kyouchabana  ,京ちゃばな 南新町店,Kyoto,Okonomiyaki,Izakaya (Tavern),3.633333333333333,34.9890817057776,135.756957771377,￥2000～￥2999,,中價位
326,giwonizakayamomojirou  ,祗園 居酒屋 桃次郎 総本店,Gion Shijo,Izakaya (Tavern),Seafood,3.433333333333333,35.0058602258918,135.774977446776,￥5000～￥5999,,高價位
327,zeppinryokuchadashishabunoomiseiemon  ,絶品 緑茶だししゃぶのお店 煎右衛門,Kyoto,Izakaya (Tavern),Japanese food (other),3.433333333333333,34.9894075723193,135.760854377206,￥3000～￥3999,,中價位
328,Kyo gastronomy KOZO  ,Kyo gastronomy KOZO,Marutamachi,French,Kyoto Cuisine,3.466666666666667,35.0163828159497,135.765054453067,￥6000～￥7999,￥3000～￥3999,高價位
329,Teramachihambagugokurakutombo  ,寺町ハンバーグ 極楽蜻蛉,Kyoto Shiyakusho Mae,Hamburger Steak,Western Cuisine,3.733333333333333,35.0141669829842,135.767409637268,￥3000～￥3999,￥1000～￥1999,中價位
330,Karasumarugenkiichiba  ,烏丸元気市場,Karasuma Oike,Izakaya (Tavern),Seafood,3.5,35.0103744674258,135.759198271613,￥3000～￥3999,,中價位
331,Ikkon  ,いっこん,Nijojo Mae,Kappo (Traditional Japanese),,3.2666666666666666,35.0112701139966,135.753990607315,￥4000～￥4999,,中價位
332,Taketorineo  ,竹とりNEO,Kuramaguchi,Izakaya (Tavern),Yakitori (Grilled chicken),3.5,35.0378468163278,135.759746961168,￥4000～￥4999,,中價位
333,kyouyasaitosousakuryourinakaya  ,京野菜と創作料理 中家,Saiin,Izakaya (Tavern),Dandan noodles,3.4,35.0023578901548,135.731129582924,￥3000～￥3999,,中價位
334,Grelot  ,グレロ,Gion Shijo,French,Western Cuisine,4.0,35.0018373086887,135.774166588229,￥6000～￥7999,￥3000～￥3999,高價位
335,kyoutoteppantachibana  ,京都 鉄板 たちばな,Shijo,Teppanyaki,Okonomiyaki,3.566666666666667,35.0014512421299,135.758450411231,￥3000～￥3999, ～￥999,中價位
336,Itameshioriva  ,イタメシOliva,Gion Shijo,Italian,Bar,3.7666666666666666,35.0057597431616,135.771006226111,￥3000～￥3999,,中價位
337,CRAFT BEER & PIZZA 100K HYAKKEI  ,クラフトビール&ピザ 100K,Kyoto,Italian,Pizza,3.4,34.9893520231614,135.760880488706,￥1000～￥1999, ～￥999,平價
338,Shunsaidaininguitokoya  ,旬菜ダイニング eーとこ屋,Sanjo,Izakaya (Tavern),Vegetable dishes,3.566666666666667,35.0074399660058,135.769772528532,￥3000～￥3999,,中價位
339,Izakayaanji  ,居酒屋 あんじ 烏丸六角店,Karasuma Oike,Izakaya (Tavern),Seafood,4.1,35.0072117782955,135.760809394537,￥3000～￥3999,,中價位
340,Bankokugaden  ,バンコクガーデン,Marutamachi,Thailand cooking,Thai Curry,3.433333333333333,35.0157125849768,135.763629880014,￥2000～￥2999, ～￥999,平價
341,Yakinikubaruyaruki  ,焼肉バル やる気 四条河原町店,Kawaramachi,Yakiniku (BBQ Beef),Bar,3.8666666666666663,35.0054373353702,135.769367061125,￥3000～￥3999,,中價位
342,Osuteriaebaruporenta  ,オステリア エ バール ポレンタ,Kawaramachi,Italian,Wine bar,4.1,35.0006859178841,135.767006402561,￥5000～￥5999,,高價位
343,Tajimaya  ,但馬屋 京都ヨドバシ店,Kyoto,Shabu Shabu (Japanese Steamboat),Sukiyaki,3.7,34.9880843488581,135.759041810885,￥2000～￥2999, ～￥999,平價
344,Torisei  ,鳥せい 京都タワーサンド店,Kyoto,Izakaya (Tavern),Yakitori (Grilled chicken),3.7,34.9875610768654,135.75934930944,￥2000～￥2999, ～￥999,平價
345,Old School wine and spirits  ,Old School wine and spirits,Kyoto Shiyakusho Mae,Dining bar,Bar,3.1,35.0120894040715,135.76607262174,￥3000～￥3999,,中價位
346,Tsubakurosupponshokudou  ,ツバクロ　すっぽん食堂   京都店,Sanjo,Suppon (Soft-shelled Turtle),Hot Pot (other),3.6,35.0102819004551,135.770700098427,￥4000～￥4999,,中價位
347,Rudensu  ,ルーデンス,Marutamachi,Italian,Vegetable dishes,4.266666666666667,35.0139657947104,135.761760115723,￥10000～￥14999,￥5000～￥5999,高價位
348,zensekikoshitsuizakayataketorigoten  ,全席個室居酒屋 竹取御殿 山科駅直結店,Keihan Yamashina,Izakaya (Tavern),Yakitori (Grilled chicken),3.3666666666666667,34.9915094340712,135.816699086979,￥3000～￥3999,,中價位
349,Arata  ,あらた 四条堀川店,Omiya,Okonomiyaki,Teppanyaki,3.533333333333333,35.0037826261259,135.752575088963,￥2000～￥2999, ～￥999,平價
350,Hachisei  ,八清,Tambaguchi,Kyoto Cuisine,Kaiseki (Traditional Japanese),3.733333333333333,34.9951733748197,135.746687788271,￥6000～￥7999,￥2000～￥2999,中價位
351,Sentojemusukurabu  ,SENT JAMES CLUB 本店,Gion Shijo,Bar,,3.6,35.0028213092513,135.770682665597,￥2000～￥2999,,中價位
352,Kyoutonishikitempurasakabataneshichi  ,京都 錦 天ぷら酒場 たね七,Karasuma,Tempura,Izakaya (Tavern),3.6666666666666665,35.0047299012145,135.763226478858,￥2000～￥2999, ～￥999,平價
353,Roti Chicken&Jackie Tacos  ,ロテイー チキンアンドジャッキー タコス,Shijo,Mexico cuisine,Bar,4.133333333333334,35.0004287056027,135.760199999643,￥2000～￥2999,￥1000～￥1999,平價
354,Gurugurudon  ,グルグルどん,Nijo,Okonomiyaki,Teppanyaki,3.566666666666667,35.0123167108515,135.740500012855,￥2000～￥2999, ～￥999,平價
355,Rohan  ,露飯,Karasuma,Izakaya (Tavern),Seafood,3.533333333333333,35.0052369832686,135.760451459631,￥2000～￥2999,,中價位
356,Jukuseiyakinikupondo  ,熟成焼肉 听 京都駅前店,Kyoto,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.4,34.9891072870517,135.758586801575,￥5000～￥5999,￥1000～￥1999,中價位
357,kyoumachiyaitarianronkusu  ,京町家イタリアンろんくす,Kawaramachi,Italian,Sumibiyaki,3.7,35.0003212201544,135.766175377257,￥5000～￥5999,￥2000～￥2999,中價位
358,Shunkouhinaka  ,旬肴　ひなか,Gion Shijo,Kappo (Traditional Japanese),Kyoto Cuisine,3.733333333333333,35.0048563722425,135.770847835959,￥5000～￥5999,,高價位
359,Fujiwara  ,ふじ原,Gion Shijo,Kappo (Traditional Japanese),Kyoto Cuisine,4.266666666666667,35.0045742678926,135.77586854309,￥10000～￥14999,,頂級
360,Tarou  ,太郎,Imadegawa,Kappo (Traditional Japanese),Seafood,3.6,35.0242467837948,135.754118610327,￥3000～￥3999, ～￥999,中價位
361,Osakekafepuchipuchi  ,おさけcafe petit * petit,Kawaramachi,Nihonshu (Japanese sake),Cafe,3.6666666666666665,35.0065819395963,135.766187032479,￥2000～￥2999,,中價位
362,MAWARI  ,近江牛食べ放題 焼肉 囘 河原町店,Kawaramachi,Yakiniku (BBQ Beef),Korean cuisine,3.9,35.0065861638027,135.769507034336,￥3000～￥3999,,中價位
363,Oumiyaseiemon  ,近江屋清右衛門,Marutamachi,European-style Curry,Curry rice,4.066666666666666,35.0175594520648,135.754607766489,￥1000～￥1999,￥1000～￥1999,平價
364,Sanji  ,さんじ,Marutamachi,Izakaya (Tavern),Japanese food (other),3.533333333333333,35.013811914261,135.761300994272,￥3000～￥3999, ～￥999,中價位
365,Kyouryourimaiko  ,京料理 舞妓,Gion Shijo,Kyoto Cuisine,Kaiseki (Traditional Japanese),3.6666666666666665,35.002949205254,135.774788811343,￥6000～￥7999,￥3000～￥3999,高價位
366,waingurashiori  ,Wine蔵しおり,Kyoto,Wine bar,Izakaya (Tavern),3.5,34.9891792115284,135.757884078847,￥4000～￥4999,,中價位
367,HOMURA  ,あかやしろ 焔,Sai,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.433333333333333,35.0034547821889,135.734845890448,￥4000～￥4999,,中價位
368,Wine Bar Musée  ,ワインバー ミュゼ,Karasuma,Wine bar,Italian,3.533333333333333,35.0042900870239,135.757412588939,￥6000～￥7999,,高價位
369,Gokoumachiono  ,御幸町ONO,Kawaramachi,Izakaya (Tavern),Oden,3.5,35.0041808090447,135.766273524737,￥4000～￥4999,,中價位
370,Hamachou  ,浜町,Sanjo,Kaiseki (Traditional Japanese),Izakaya (Tavern),4.333333333333333,35.0092758869736,135.770129081058,￥5000～￥5999,￥4000～￥4999,中價位
371,osakenobijutsukankyoutosanjoukarasumaretoropabu  ,お酒の美術館 京都三条烏丸レトロパブ,Karasuma Oike,Bar,Pub,3.5,35.0088371264815,135.758890312416,￥1000～￥1999, ～￥999,平價
372,Sumibiyakinikuou  ,炭火焼肉 王,Nishioji Sanjo,Korean cuisine,Yakiniku (BBQ Beef),3.6,35.0098315859985,135.734037330666,￥5000～￥5999,,高價位
373,Kichiri  ,KICHIRI 河原町,Kawaramachi,Izakaya (Tavern),Dining bar,3.6,35.0058020791253,135.769399579361,￥3000～￥3999,,中價位
374,kyouyakiyomizuhonke  ,京家 きよみず 本家,Karasuma,Izakaya (Tavern),Kyoto Cuisine,4.3,35.002351241466,135.763923526363,￥3000～￥3999,,中價位
375,Itariankuatoro  ,ITALIAN QUATRO 京都駅前店,Kyoto,Italian,,3.6666666666666665,34.987430208611,135.75654871472,￥3000～￥3999,￥1000～￥1999,中價位
376,fu-zuba-shioriya  ,Foods bar 栞屋,Fushimi Momoyama,Izakaya (Tavern),Seafood,3.533333333333333,34.9322170439724,135.762067187416,￥3000～￥3999,￥1000～￥1999,中價位
377,SinSin  ,飲茶BAR シンシン,Shijo,Bar,Chinese,3.7,35.0042709223101,135.757407034727,￥2000～￥2999,,中價位
378,Kyoukarasuma  ,KYOU 饗 Karasuma,Marutamachi,Kappo (Traditional Japanese),Shabu Shabu (Japanese Steamboat),3.4,35.0170448658086,135.759240738747,￥5000～￥5999,￥2000～￥2999,中價位
379,konana  ,こなな 四条店,Karasuma,Pasta,Cafe,3.5,35.0048187081379,135.761222248208,￥1000～￥1999,￥1000～￥1999,平價
380,Eijuan  ,栄寿庵,Kyoto,Kyoto Cuisine,Kaiseki (Traditional Japanese),3.566666666666667,34.9868944053945,135.754991924237,￥5000～￥5999,￥2000～￥2999,中價位
381,Youfuushuzenumakarou  ,洋風酒膳うまかろう,Higashi Muko,Izakaya (Tavern),Dining bar,3.333333333333333,34.9523586518418,135.707107768878,￥2000～￥2999,,中價位
382,kyoutogyuukaisekiinayoshi  ,京都牛懐石 稲吉,Gion Shijo,Kaiseki (Traditional Japanese),Beef dishes,4.033333333333333,35.0061859589746,135.771232742776,￥10000～￥14999,￥3000～￥3999,高價位
383,Sumibikushiyakitsujiya  ,炭火串焼 つじや 本店,Marutamachi,Yakitori (Grilled chicken),Izakaya (Tavern),3.733333333333333,35.0147078952308,135.759336949466,￥3000～￥3999,,中價位
383,Sumibikushiyakitsujiya  ,炭火串焼 つじや 本店,Marutamachi,Yakitori (Grilled chicken),Izakaya (Tavern),3.733333333333333,35.0147078952308,135.759336949466,￥3000～￥3999, ～￥999,中價位
383,Sumibikushiyakitsujiya  ,炭火串焼 つじや 本店,Marutamachi,Yakitori (Grilled chicken),Izakaya (Tavern),3.733333333333333,35.0147078952308,135.759336949466,￥3000～￥3999,,中價位
384,Koji  ,Cozy,Nijojo Mae,Western Cuisine,Buffet style,3.6,35.0126843848362,135.752712037275,￥4000～￥4999,￥2000～￥2999,中價位
385,Iharada  ,いはら田,Tambaguchi,Kyoto Cuisine,Kaiseki (Traditional Japanese),4.633333333333334,34.9905304922927,135.732212095897,￥10000～￥14999,,頂級
386,gionkurashita  ,祇園 くらした,Gion Shijo,Kyoto Cuisine,Kaiseki (Traditional Japanese),3.533333333333333,35.0024242162741,135.775650326871,￥10000～￥14999,￥3000～￥3999,高價位
387,Furenchimanjunia  ,フレンチマンJr,Shijo,Bistro,Seafood,3.7,35.0021886585341,135.758180121949,￥3000～￥3999,,中價位
388,Kaisen  ,海鮮,Kawaramachi,Izakaya (Tavern),Seafood,3.3,35.0064297939584,135.769639808287,￥2000～￥2999,￥2000～￥2999,中價位
389,Karibunoutage  ,カリブの宴,Okubo,Yakitori (Grilled chicken),Kushi-age (Fried Skewer),3.333333333333333,34.872628137959,135.776882179013,￥4000～￥4999,,中價位
390,Teppou  ,てっぽう,Fushimi,Izakaya (Tavern),Hot Pot (other),3.8666666666666663,34.9464657545857,135.759598958588,￥4000～￥4999,,中價位
391,Kyouryouriyumekaisekitaniguchi  ,京料理夢懐石 谷ぐち,Marutamachi,Kyoto Cuisine,Kaiseki (Traditional Japanese),4.3,35.0169202593955,135.765107757229,￥6000～￥7999,￥4000～￥4999,高價位
392,Kinnotsubasaerudoru  ,金の翼 エルドール,Karasuma,Izakaya (Tavern),Korean cuisine,3.5,35.0048165080561,135.762476310827,￥3000～￥3999,￥1000～￥1999,中價位
393,Umekoujikorabo  ,梅小路コラボ,Tambaguchi,Italian,Pasta,3.533333333333333,34.9895269742883,135.743251111435,￥3000～￥3999,￥1000～￥1999,中價位
394,Yoshina  ,よし菜,Sanjo,Kyoto Cuisine,Kaiseki (Traditional Japanese),4.066666666666666,35.0067497862069,135.771155501009,￥5000～￥5999,,高價位
395,Zakicchinsaruvatorekuomo  ,ザ キッチン サルヴァトーレ クオモ 京都,Kyoto,Italian,Cafe,4.2,34.9858523371143,135.757423992455,￥3000～￥3999,￥1000～￥1999,中價位
396,Kyounosakanakatsugi  ,京の魚 擔,Gion Shijo,Kappo (Traditional Japanese),Seafood,3.4,35.0046911089201,135.77066341444,￥5000～￥5999,￥3000～￥3999,中價位
397,Kawamuraryourihei  ,川村料理平 御幸町店,Kawaramachi,Izakaya (Tavern),Japanese food (other),3.3666666666666667,35.0052540277354,135.766282085724,￥3000～￥3999,￥1000～￥1999,中價位
398,Kyoutokimurayahonten  ,京都木村屋本店,Kyoto,Izakaya (Tavern),Motsu Nabe (Offel Hot Pot),3.3666666666666667,34.9860593144037,135.760571777058,￥3000～￥3999,￥1000～￥1999,中價位
398,Kyoutokimurayahonten  ,京都木村屋本店,Kyoto,Izakaya (Tavern),Motsu Nabe (Offel Hot Pot),3.3666666666666667,34.9860593144037,135.760571777058,￥3000～￥3999,￥1000～￥1999,中價位
399,Kyouyakiyomizu  ,京家 きよみず 木屋町,Kawaramachi,Izakaya (Tavern),Kyoto Cuisine,3.8,35.0045697208568,135.769967366724,￥3000～￥3999,,中價位
400,Tsushima  ,対馬,Shijo Omiya,Izakaya (Tavern),Seafood,4.266666666666667,35.0050820424849,135.74699008473,￥1000～￥1999,￥3000～￥3999,中價位
401,Sherikurabu  ,しぇりークラブ 京都･石塀小路,Gion Shijo,Bar,Spain,3.7,35.0009147102712,135.778785413781,￥5000～￥5999,,高價位
402,kaisekifuransuryourigurumantachibana  ,懐石フランス料理 グルマン橘,Kyoto,French,Western Cuisine,3.466666666666667,34.9861619402937,135.752504664528,￥8000～￥9999,￥4000～￥4999,高價位
403,THE ROCKIN' HEARTS  ,ザ・ロッキンハーツ,Uji,Dining bar,Curry rice,3.5,34.889690747805,135.801008073854,￥1000～￥1999, ～￥999,平價
404,wainshokudouumiusagi  ,ワイン食堂UmiUsagi,Karasuma,Italian,Wine bar,3.466666666666667,35.0027436993863,135.763917675446,￥4000～￥4999,￥1000～￥1999,中價位
405,Soufuku  ,素福,Sanjo,Steak,Teppanyaki,3.566666666666667,35.01012486175,135.770703160959,￥8000～￥9999,,高價位
406,Baruagiyao  ,バル agiyao,Gojo,Bar,Seafood,4.233333333333333,34.9966270833216,135.761165130109,￥5000～￥5999,,高價位
407,Danieruzusore  ,ダニエルズソーレ,Karasuma,Italian,Pizza,3.733333333333333,35.0054531107256,135.762710706494,￥3000～￥3999,￥1000～￥1999,中價位
408,Shuuhou  ,秀峰,Kujo,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3.5,34.9757873237877,135.758639077176,￥5000～￥5999,,高價位
409,Amakudoparadhikambaikan  ,アマーク ド パラディ 寒梅館 ,Imadegawa,Cafe,Italian,3.7,35.0313325028615,135.759160643125,￥3000～￥3999, ～￥999,中價位
